4134,阿尼瑪時空,Anima's dimension,
4135,邊境之獄深層,Sanguine Limbo,
4136,田園郡,Idyllshire,
4137,神拳痕,Rhalgr's Reach,
4138,加雷馬,Garlemald,
4139,穹頂皓天,Empyreum,
4140,聖龍門,Great Wyrm's Gate,
4141,融雪溫泉,Snowsteep Springs,
4142,戰戟大街,The Halberd's Head,
4143,義勇門,Kind Traveler's Gate,
4144,當古蘭紀念公園,Dangoulain's Devotion,
4145,新飛龍港,Risensong Rookery,
4146,尋因星晶鏡,Aitiascope,
4147,下層,lower sepulchres,
4148,深層,cairn's hollow,
4149,[擴建區]聖龍門,Great Wyrm's Gate subdivision,
4150,[擴建區]融雪溫泉,Snowsteep Springs subdivision,
4151,[擴建區]義勇門,Kind Traveler's Gate subdivision,
4152,[擴建區]當古蘭紀念公園,Dangoulain's Devotion subdivision,
4153,[擴建區]新飛龍港,Risensong Rookery subdivision,
4154,阿爾扎達爾海底遺跡群,Alzadaal's Legacy,
4155,巴弗剌烏遺跡,Bhaflau remnants,
4156,阿剌帕各遺跡,Arrapago remnants,
4157,扎越爾姆遺跡,Zhayolm remnants,
4158,塌陷的大廳,undersea entrance,
4159,豐饒之間,Threshold of Bounty,
4160,封寶之間,Weaver's Warding,
4161,巴弗剌烏遺跡,Bhaflau remnants,
4162,阿剌帕各遺跡,Arrapago remnants,
4163,扎越爾姆遺跡,Zhayolm remnants,
4164,,,
4165,,,
4166,阿爾扎達爾三世寶物殿,Thrice-won Hoard,
4167,燦爛神域阿格萊亞,Aglaia,
4168,雷天,Heaven of Lightning,
4169,炎天,Heaven of Fire,
4170,雙面宮,Twin Halls,
4171,雷天,Heaven of Lightning,
4172,炎天,Heaven of Fire,
4173,技巧宮,Ingenuity's Foothold,
4174,引導步廊,Path,
4175,彗星宮,Monument to Destruction,
4176,壯麗都城,Endless City,
4177,審理宮,Circle of Inquiry,
4178,雙面宮,Twin Halls,
4179,鹽湖西南,Loch Seld southwestern lakebed,
4180,特羅亞宮廷,Fell Court of Troia,
4181,第四監獄,carcere IV,
4182,特羅亞城,Troia Keep,
4183,水占庭園,hydromantic terraces,
4184,責罪廣場,Penitence,
4185,首席神官之間,Seat of the Foremost,
4186,姐妹之園,Garden of Epopts,
4187,通往庭園的臺階,pilgrim's ascent,
4188,第四監獄,carcere IV,
4189,特羅亞城,Troia Keep,
4190,水占庭園,hydromantic terraces,
4191,至福樂土農業區,Elysian Fields,
4192,至福樂土海洋區α,Elysian Seas α,
4193,至福樂土海洋區β,Elysian Seas β,
4194,至福樂土遊樂區α,Elysian Playgrounds α,
4195,至福樂土遊樂區β,Elysian Playgrounds β,
4196,寄生生物隔離層,Pestilent Purgatory,
4197,咒髮風塔,Storm's Crown,
4198,創生樹隔離層,Hollow Purgatory,
4199,希拉狄哈水道,Sil'dihn Subterrane,
4200,泥水泵,silt pump,
4201,花園前庭,forgotten forecourt,
4202,孔雀石之間,malachite portico,
4203,秘寶室,shaded solace,
4204,日照花園,sunlit garden,
4205,污泥處理池,settling basin,
4206,勇士安睡之地,Eternal Ease,
4207,祭具室,ceremonial stores,
4208,濾石設施,sifting site,
4209,御前鬥技臺,Cornice of Favor,
4210,王族寢室,royal bedchambers,
4211,王家餐桌,sultan's table,
4212,謁見室,audience chamber,
4213,希拉狄哈國庫,Prosperity,
4214,聖火兵器放置處,Cold Arms' Quietus,
4215,聖火與天平之間,Beacon's Balance,
4216,三門入口,thresholds three,
4217,灌溉用水路,irrigation ducts,
4218,翠意小徑,Spring's Passage,
4219,地下河取水堰,groundwater intake,
4220,污水處理區,sanitation sluices,
4221,通往聖戰的歧路,Flames' Fork,
4222,清剿作戰前哨,Traders' Return,
4223,上水道設施,cistern system,
4224,希拉狄哈王政區,Quarter of Rule,
4225,後宮,hidden halls,
4226,共鬥紀念祭場,Friendship's Testament,
4227,異聞希拉狄哈水道,Another Sil'dihn Subterrane,
4228,智慧之層,The Jewel,
4229,力量之層,The Helm,
4230,天平之層,The Scales,
4231,第一試煉,Trial of Knowledge,
4232,第二試煉,Trial of Might,
4233,第三試煉,Trial of Balance,
4234,智慧之庭,refuge of the wise,
4235,力量之庭,refuge of the powerful,
4236,採集環境,wilds,
4237,開拓據點,Home Sweet Hideaway,
4238,海盜灣,pirate bay,
4239,踏腳石岩礁,rocky reef,
4240,平平小丘,gentle slope,
4241,山泉,small spring,
4242,尖尖山頂,true summit,
4243,半山腰,sunrise lookout,
4244,珊瑚海岸,coral sands,
4245,青空池,pristine pond,
4246,三角岬,peak point,
4247,縱向小溪,northward stream,
4248,橫向小溪,eastward stream,
4249,猛毒生物隔離層,Caustic Purgatory,
4250,生命奧秘研究層,Stygian insenescence cells,
4251,至福樂土,Elysion,
4252,至福樂土,Elysion,
4253,至福樂土,Elysion,
4254,至福樂土,Elysion,
4255,至福樂土,Elysion,
4256,至福樂土,Elysion,
4257,[擴建區]戰戟大街,Halberd's Head subdivision,
4258,喜悅神域歐芙洛緒涅,Euphrosyne,
4259,土天,Heaven of Earth,
4260,冰天,Heaven of Ice,
4261,冰天宮,Hall of the Spear,
4262,冰天宮頂,Arete,
4263,土天,Heaven of Earth,
4264,冰天,Heaven of Ice,
4265,豐饒之地,fertile plains,
4266,世界樹的根土,Roots,
4267,世界樹,Bole,
4268,冰蝕地帶,hanging tributary,
4269,戰爭神之間,Barbs,
4270,冥魂石洞,Lapis Manalis,
4271,白嶺山腹,Mons Albus,
4272,收割村,vicus messorum,
4273,冥魂泉,Fons Manalis,
4274,雪獸皇座,Silvan Throne,
4275,收割廣場,forum messorum,
4276,青炎棘刺,Deepspine,
4277,收穫爐,Lar,
4278,白嶺山腹,Mons Albus,
4279,收割村,vicus messorum,
4280,冥魂泉,Fons Manalis,
4281,賢島西南側,southwestern Isle of Ken,
4282,沉沒教會附近,House of the First Light,
4283,石綠湖東北湖底,northeast Bronze Lake depths,
4284,雙月之間,Chamber of Revolutions,
4285,四十七號登山雪道,via nivalis XLVII,
4286,僭主森林,Tyrannis,
4287,厄爾庇斯育體寶殿,Shifting Gymnasion Agonon,
4288,時空狹縫,Interdimensional Rift,
4289,試煉之山,Mount Ordeals,
4290,希望的貨艙,Hoper's Hold,
4291,白嶺山麓,Pes Albus,
4292,白嶺山麓,Pes Albus,
4293,劍岩,Khadga,
4294,魔導雪車甲板,magitek snowcraft,
4295,冥魂石洞,Lapis Manalis,
4296,立方魔法陣,Voidcast Dais,
4297,哈姆島,Aetherfont,
4298,流冰帶,ice field,
4299,哈姆島,Isle of Haam,
4300,間歇靈泉,Aetherfont,
4301,流冰圓庭,landfast floe,
4302,藍檐洞中轉點,Cyancap Cavern,
4303,乙太池,Deep Below,
4304,流冰帶,ice field,
4305,哈姆島,Isle of Haam,
4306,間歇靈泉,Aetherfont,
4307,十四席大堂,Chamber of Fourteen,
4308,六根山,Mount Rokkon,
4309,六根山麓,mountain base,
4310,六根山林道,shaded approach,
4311,五堂塔下層,lower pagoda,
4312,五堂塔中層,upper pagoda,
4313,五堂塔上層,fifth story,
4314,六根山神道,pilgrim's road,
4315,六根山山道,ascetic's climb,
4316,眼根樹間地,Last Glimpse,
4317,金堂,Hall of Temptation,
4318,落葉川河畔,Autumn Rivers' End,
4319,眼根大堂,Hall of the Unseen,
4320,藏寶間,Hall of Becoming,
4321,怪鳴石磐座,Stone's Silence,
4322,淨櫻湖,Pond of Spring Rain,
4323,朱青之門,Cardinal Gate,
4324,身根溫泉,Untouched Spring,
4325,意根古堂,Shrine of the Sixth Sense,
4326,六根山麓,mountain base,
4327,眼根林道,Scenic Path,
4328,五堂塔下層,lower pagoda,
4329,五堂塔中層,upper pagoda,
4330,五堂塔上層,fifth story,
4331,鼻根竹林,Fragrant Forest,
4332,聖淨院本堂,Shojo Sanctum,
4333,聖淨院迴廊,Way of Naught,
4334,聖淨院寶藏堂,sacred stores,
4335,舌根險道,Sweet Path,
4336,耳根險道,Singing Path,
4337,望櫻湖畔,Shore of Far Sight,
4338,異聞六根山,Another Mount Rokkon,
4339,福德之層,Path of the First Virtue,
4340,智德之層,Path of the Second Virtue,
4341,壽德之層,Path of the Third Virtue,
4342,福德狹路,Single Step,
4343,智德狹路,Clever Roost,
4344,福德的試煉,Trial of Benevolence,
4345,智德的試煉,Trial of Wisdom,
4346,壽德的試煉,Trial of Responsibility,
4347,福德之道,Path of the First Virtue,
4348,智德之道,Path of the Second Virtue,
4349,壽德之道,Path of the Third Virtue,
4350,她生前的時代,Dream She Lived,
4351,隔離領域III,Containment Area III,
4352,她將逝的時代,Dream She Lost,
4353,隔離領域V,Containment Area V,
4354,我淺睡的時代,My Dream Everlasting,
4355,亞歷山德里亞,Alexandria,
4356,流逝記憶的狹縫,volatile memory cache,
4357,亞歷山德里亞,Alexandria,
4358,滯淀海域,Aetherial Slough,
4359,尖尖山洞,mountain hollow,
4360,地面,surface terrain,
4361,洞內,cave system,
4362,萬魔的產房,Dæmons' Nest,
4363,妖歌海,Sirensong Sea,
4364,黃金港,Kugane,
4365,紅玉海,Ruby Sea,
4366,無二江,One River,
4367,妖歌海海面,open Sirensong Sea,
4368,妖歌海海面幻海流,Sirensong spectral current,
4369,黃金港近海,Kugane coast,
4370,黃金港近海幻海流,Kugane spectral current,
4371,紅玉海海面,open Ruby Sea,
4372,紅玉海海面幻海流,Ruby spectral current,
4373,無二江下游,lower One River,
4374,無二江下游幻海流,One River spectral current,
4375,施恩神座,Ascension,
4376,創造世界,Apex of Creation,
4377,阿賴耶寶塔,Gilded Araya,
4378,魔石礦脈,spriggan's delight,
4379,冰柱洞,shiny spring,
4380,埃斯蒂尼安的房間,Estinien's chambers,
4381,元老院站,Senatus,
4382,紅月,red moon,
4383,阿羅阿羅島,Aloalo Island,
4384,阿羅阿羅島外灘,island foreshore,
4385,阿羅阿羅島海岸,island coastline,
4386,前往算命樹的林道,Incalculable approach,
4387,算命樹之幹,Incalculable,
4388,阿羅阿羅島內陸,island interior,
4389,算命樹之根,Thatchroot,
4390,被遺忘的建築,arboreal structure,
4391,被遺忘的神殿,forgotten sanctum,
4392,凱圖魯小灣,Ketulu Cove,
4393,老樹的樹樁,elder stump,
4394,古代廣場,ancient forum,
4395,鯨的歸處,Seasong's Rest,
4396,大樹命泉,Origin Spring,
4397,假寐廳堂,Slumbering Canopy,
4398,神子的祭壇,Kairimai Loquloqai,
4399,遺忘的古蹟,ancestral pavilion,
4400,無名沙灘,silver-white sands,
4401,吞浪洞窟,Waveater Cave,
4402,臺薩塔海灣,Tesata Bay,
4403,吞船沙洲,shipwreck shoal,
4404,鯨鬚角,Baleen Cape,
4405,傷痕樹沼,abiding wetlands,
4406,算命樹之麓,Incalculable roots,
4407,樹上行路,Boughsplane,
4408,算術士洞窟,Arithmetician's Cup,
4409,算命樹之冠,Incalculable heights,
4410,木像之路,Aloqulo thickets,
4411,巡禮地,sacred site,
4412,入夢地下道,Dreaming Halls,
4413,古代小徑,ancient trail,
4414,濃霧行路,shrouded bridge,
4415,神子的祭場,Speaker's Realm,
4416,異聞阿羅阿羅島,Another Aloalo Island,
4417,曙色之層,Dilumu,
4418,暮色之層,Qurupe,
4419,夜色之層,Nokosero,
4420,曙色狹路,Sands of Morn,
4421,暮色狹路,Roots of Gloam,
4422,曙色的試煉,Dawn Trial,
4423,暮色的試煉,Dusk Trial,
4424,夜色的試煉,Midnight Trial,
4425,曙色之道,Dalu Dilumu,
4426,暮色之道,Dalu Qurupe,
4427,夜色之道,Dalo Nokosero,
4428,,,
4429,採貝洞附近,Saibai Cavern,
4430,石綠湖西北湖底,northwest Bronze Lake depths,
4431,月面地下溪谷,lunar subterrane,
4432,月面地下溪谷,lunar subterrane,
4433,巴隆鎮,Baron,
4434,巴隆城,Baron Castle,
4435,水晶廣場,cloven crystal square,
4436,巴隆城正門,bloodied barbican,
4437,巴隆城庭院,Carnelian Courtyard,
4438,月面地下溪谷,lunar subterrane,
4439,巴隆鎮,Baron,
4440,巴隆城,Baron Castle,
4441,紅月深處,Abyssal Fracture,
4442,詩想空間,Memory of Embers,
4443,榮華神域塔利亞,Thaleia,
4444,水天,Heaven of Water,
4445,知識神水鄉,Mind's Libation,
4446,風天,Heaven of Wind,
4447,放浪神靈峰,mythic mountains,
4448,奧修昂神殿,Wanderer's Heights,
4449,翁法洛斯,Omphalos,
4450,星天,highest heaven,
4451,水天,Heaven of Water,
4452,知識神水鄉,Mind's Libation,
4453,風天,Heaven of Wind,
4454,放浪神靈峰,mythic mountains,
4455,翁法洛斯,Omphalos,
4456,星天,highest heaven,
4457,智慧之河,River of Knowledge,
4458,大洋渦底,briny deep,
4459,旅風行路,windward pass,
4460,奧修昂神殿,Wanderer's Heights,
4461,祝福天球,Twelve's Embrace,
4462,引導水廊,Way of the Wise,
4463,六天座之門,seventh gate,
4464,六天座之層,stairway to the seventh,
4465,水晶地下湖,mother lode,
4466,高貝扎的記憶,what once was,
4467,溪谷深處,darkened vestibule,
4468,金碟巨豆中心廣場,Blunderville Square,
4469,金碟巨豆中心,Blunderville,
4470,金碟狂熱,Gentlebean's Fever,
4471,金碟狂歡,Manderville-can Parade,
4472,金碟跑圈,Gold Swiveller,
4473,金碟攻城,Saucery Siege,
4474,金碟登山,Manderville Mountain,
4475,巨豆大廳,Lobbyville,
4476,,,
4477,快腿灘,Swiftstep Beach,
4478,被遺忘的行路,forgotten footfalls,
4479,算命樹之枝,Incalculable boughs,
4480,沃刻佐莫山,Worqor Zormor,
4481,基戈佐莫,Zirgor Zormor,
4482,莫加阿達天壁,Morgardar Ridge,
4483,佐天頂,Summit of Zor,
4484,基戈佐莫,Zirgor Zormor,
4485,莫加阿達天壁,Morgardar Ridge,
4486,佐天頂,Summit of Zor,
4487,猛凰爪痕,Ruin's Wrath,
4488,風平露營地,calmgrounds,
4489,風平歸路,grounding way,
4490,連雲去路,Skybound,
4491,煙嵐廢路,forsaken haze,
4492,莫加白海,Morgar Rise,
4493,莫加王駐所,Council of Morgar,
4494,卡遼陵墓,Karryor the Resting,
4495,消逝記憶的狹縫,corrupted memory cache,
4496,亞歷山德里亞,Alexandria,
4497,凱旋大街,Victors' March,
4498,和平廣場,Peacemeet,
4499,再臨之地,Reascension,
4500,尤卡圖拉爾,Yok Tural,
4501,薩卡圖拉爾,Xak Tural,
4502,無失世界,unlost world,
4503,九號解決方案,Solution Nine,
4504,圖萊尤拉,Tuliyollal,
4505,奧闊帕恰山,Urqopacha,
4506,克扎瑪烏卡濕地,Kozama'uka,
4507,亞克特爾樹海,Yak T'el,
4508,夏勞尼荒野,Shaaloani,
4509,遺產之地,Heritage Found,
4510,活著的記憶,Living Memory,
4511,尤卡圖拉爾,Yok Tural,
4512,薩卡圖拉爾,Xak Tural,
4513,無失世界,unlost world,
4514,九號解決方案,Solution Nine,
4515,圖萊尤拉,Tuliyollal,
4516,登階臺,Arterial Climb,
4517,赤銅門庭,Copperstone,
4518,滿潮港,High Tide Harbor,
4519,翼鏡街,Resplendent Quarter,
4520,鸞翔城,Exultation,
4521,沃洛克聯王宮,Vollok Shoonsa,
4522,羽毛廣場,Winged Walk,
4523,金凰大堂,Sunperch,
4524,鵬翼露臺,Pinion's Reach,
4525,薩卡圖拉爾關門,Xak Tural skygate,
4526,佐戈永結橋,Zorgor the Boundless,
4527,鮮羽兵站,Brightploom Post,
4528,心火塔,Hunu'iliy,
4529,捷足廣場,Ek-wawya Plaza,
4530,鳥趾大路,Talonmarch,
4531,海泡農園,Seafoam Fields,
4532,海岸鳥群市場,Bayside Bevy,
4533,珠串萬貨街,Wachumeqimeqi,
4534,緹姨家的塔可餅,Aunt Tii's Tacos,
4535,乙太之光廣場,Tuliyollal aetheryte plaza,
4536,休喙泉,Downripple,
4537,貝殼亭,Xbalyav Ty'e,
4538,戈尼特魯珂寶灘,Gornitruq Gleamsands,
4539,金曦的旅程,Morrow's Measure,
4540,船頭小屋,For'ard Cabins,
4541,古魯加加凱旋門,Arch of the Dawn,
4542,曙歌大鼓,Dawnherald,
4543,氣球起降所,dirigible landing,
4544,羊駝站,alpaca stables,
4545,恰巴玉凱克平原,Chabayuqeq,
4546,恰巴梅奇平原,Chabameki,
4547,撫慰千古,Solace,
4548,遙遠的嘆息,Sorrow,
4549,拉托托花田,Larh Tortoh,
4550,瓦丘恩佩洛,Wachunpelo,
4551,烈酒蒸餾所,mezcal distillery,
4552,朋友牧場,Family Ranch,
4553,指尖館,Delicate Designs,
4554,伊庫烏洛商旅館,Icuvlo's Inn,
4555,龍舌蘭牙床,Agave Jaws,
4556,帕納克佩魯休養所,Panaqpelu Retreat,
4557,坡弗露運輸公司,Povlu's Peddlery,
4558,奇畢露咖啡農園,Ciblu's Coffee Grounds,
4559,米普露馬黛茶園,Miplu's Mate Garden,
4560,歐倫坎卡谷,Oruncanca,
4561,萬千踩踏的路,Ten Thousand Steps,
4562,沃拉的迴響,Worlar's Echo,
4563,卡遼扎神殿,Karryorzar the Gracious,
4564,哀苦的遺影,Shades of Grief,
4565,納尤戈納,Naryor Gorna,
4566,佇立的自證,Proof,
4567,沉星浮淚的池,Sunken Stars,
4568,其瓦固鹽田,Chirwagur Saltern,
4569,其瓦固鹽池,Chirwagur Lake,
4570,沃刻佐莫山,Worqor Zormor,
4571,不要忘卻的深奧,Indelible Passage,
4572,護花守墓屋,Sentinel,
4573,沃刻拉朵山,Worqor Lar Dor,
4574,卡瓦胡湖,Karvarhur the First,
4575,孵卵樹群,Uyuyub',
4576,水沒羽毛樹林,Bopo'uihih,
4577,活船水路下游,Miyakabek'zu,
4578,水果樹群,Uyuypoga,
4579,露草河岸,Dewspun Bank,
4580,活船水路上游,Miyakabek'zoma,
4581,釉燒河岸,Glostfired Bank,
4582,哈努聚落,Ok'hanu,
4583,繁茂溫風大房,House of Winds High,
4584,星光滿溢洞窟,Cave Kikitola,
4585,腿的血流,Xodune,
4586,臂的血流,Xo'onu,
4587,首的血流,Xopik',
4588,大舌頭瀑布潭,Ku'uxage,
4589,竿網棧橋,Breath Between,
4590,浮著的橋,Bridge Puyhu,
4591,金渦水田,Fields of Gold,
4592,大家的聚落,Ok'bek'be,
4593,溢水浮島大房,House of Waters High,
4594,乾燥聖地,Kozanuakiy,
4595,水果碼頭,Dock Poga,
4596,無翼姐弟的大階臺,Flight of We Wingless,
4597,陽光照耀的路,Stride of the Sun,
4598,朋友的燈火,Many Fires,
4599,生息碼頭,Dock Tumu,
4600,虹彩水底,Marsh Ligaka,
4601,失敗者的船,Shoals of No Return,
4602,生息河岸,Ihuykatumu,
4603,土陶郡,Earthenshire,
4604,釉藥工房,Workpot,
4605,破裂的水瓶,Cracked Cistern,
4606,居高臨下的巨影,Imperious,
4607,奸臣的展示臺,Deceiver's Mantel,
4608,烏托姆地平線,Ut'ohmu Horizon,
4609,白燼古戰場,Xobr'it Cinderfield,
4610,加提卡海心,Ja Tiika Heartland,
4611,紺碧地門,Cerulean Cexudross,
4612,氣球起降所,dirigible landing,
4613,藍咬鵑天坑,Yak Awak Tsoly,
4614,紅豹村,Iq Br'aax,
4615,記星園庭,Garden of the Stars,
4616,磨牙鑄工,Fanged Foundry,
4617,拳印,Xmun Hojaw,
4618,守夜人的睨視,Nightstalker's Shadow,
4619,釣神基富天坑,Xd'aa Talat Tsoly,
4620,赤血天坑,Iq Rrax Tsoly,
4621,餘痕屋群,village of Ilyon Asoh,
4622,白燼天坑,Xobr'it Tsoly,
4623,冥境隧路,Ty'iinbek Traverse,
4624,冥境天坑,Xty'iinbek Tsoly,
4625,瑪穆克,Mamook,
4626,戰火炎石舞臺,Glory of Moxuk Reloonuk,
4627,甜水泉,Sapsweet Cenote,
4628,碧眼人家,Blue-eyes' Abode,
4629,鮮甜蜜園,Golmajiik Grove,
4630,幻煌樹,tree of living light,
4631,天降重石,Choliselvaas,
4632,延根天坑,Cenote Neyozzote,
4633,獻出的戰地,Moxutural Zooj,
4634,抱擁天坑,Cenote Jayunja,
4635,磨鱗訓練場,Whetstone,
4636,足尖小坑,Ankledeep,
4637,永命岩窟,Gok Draak Descent,
4638,深空天坑,Skydeep Cenote,
4639,九層檢查口,scanning port nine,
4640,居住區域,residential sector,
4641,商業區域,commerce sector,
4642,政府區域,government sector,
4643,消遣地區,recreation zone,
4644,地場節點·九,leynode nine,
4645,資訊中心,information center,
4646,9-14號居住棟,residential radius 9-14,
4647,聯合商城,Nexus Arcade,
4648,錦磚咖啡,Mosaic,
4649,解答所,Resolution,
4650,實踐公園,Praxis Park,
4651,真唯大道,True Vue,
4652,阿卡狄亞協會,Arcadion,
4653,霓虹酒杯,Neon Stein,
4654,後房,Backroom,
4655,三尾訓練館,Tritails Training,
4656,亞塔納內草地,Yawtanane Grasslands,
4657,帕利尤南沃野,Pyariyoanaan Plain,
4658,艾休凱亞尼荒原,Eshceyaani Wilds,
4659,胡薩塔伊驛鎮,Hhusatahwi,
4660,魯瓦特尼亞薩,Luwateninyawawsa,
4661,山謝亞的大口,Maw of Sansheya,
4662,圖萊尤拉關門,Tuliyollal Trailhead,
4663,特利湖,Lake Toari,
4664,美花黑澤恩,Mehwahhetsoan,
4665,灰達尤南臺地,Boughs of Hwittayoanaan,
4666,好漁夫湖岸,Otsekarri Shore,
4667,謝申內青磷泉,Sheshenewezi Springs,
4668,夏勞尼站,Shaaloani Station,
4669,托納特尼亞維,Tonatenyawi,
4670,清風低語的山丘,Mount Loazensasaya,
4671,尤艾亞·灰得墓地,Yoweya-hwitto Cemetery,
4672,尤艾卡峽谷,Yowekwa Canyon,
4673,帕耶海帕山丘,Pyaayehe'pya,
4674,亞斯拉尼荒野東部,East Yyasulani,
4675,永護塔外圍,Everkeep ward,
4676,舊亞歷山德里亞,Archeo Alexandria,
4677,先鋒營,Vanguard,
4678,亞斯拉尼站,Yyasulani Station,
4679,臺夏帕尼廢村,Tesh'pyani Village,
4680,落雷場,Thunderyards,
4681,送雷塔群,Pylons,
4682,地中天道,Earthen Sky,
4683,蓄雷增幅設施,Electric Potential,
4684,永護塔,Everkeep,
4685,邊郊鎮,outskirts,
4686,尤派光暈農地,Yyupye's Halo,
4687,終流地,driftdowns,
4688,,,
4689,融合的房屋,tumbled hearthrises,
4690,兵器試驗塔,Spire of Trial,
4691,帶雷危險區域,crackling chasm,
4692,淹水舊市街,submerged skyline,
4693,留下名字的墓地,nameslates,
4694,雷轉質礦場,Electrope Strike,
4695,回憶之門,Gate of Remembrance,
4696,運河鎮,Canal Town,
4697,昨日樂園,Yesterland,
4698,風途園圃,Windspath Gardens,
4699,火山庇護所,Asyle Volcane,
4700,地場節點·憶,leynode mnemo,
4701,中央終端,Meso Terminal,
4702,水之終端,Hydro Terminal,
4703,游水漫行街,promenade,
4704,關愛泉,Font of Devotion,
4705,達蓋雷奧醫療史博物館,Daguerreo Medical Collection,
4706,不動鐘塔,Immovable,
4707,星河鏡,starglass,
4708,旋轉鐵馬,Bergmähr-Ring,
4709,希望之輪,esperance wheels,
4710,飛車乘降站,air cab station,
4711,原型亞歷山德里亞,Proto Alexandria,
4712,土之終端,Geo Terminal,
4713,地場節點·風,leynode aero,
4714,探索花園,Blooms of Discovery,
4715,畝鼠散步道,Joy of the Mu,
4716,克雷拉自然史博物館,Cleyra Museum of Nature,
4717,易知區,Knowable,
4718,風之終端,Aero Terminal,
4719,熱井,heatwells,
4720,閃山雲噴泉,Opal Springs,
4721,地場節點·火,leynode pyro,
4722,勇武競技場,Arena of Valor,
4723,過去的神子之路,Steps of the Speaker,
4724,火繩動物園,Matchlock Menagerie,
4725,火之終端,Pyro Terminal,
4726,氣球起降所前,dirigible landing,
4727,翼鏡街,Resplendent Quarter,
4728,船頭小屋前,For'ard Cabins,
4729,海岸鳥群市場,Bayside Bevy marketplace,
4730,沃洛克聯王宮前,Vollok Shoonsa,
4731,珠串萬貨街,Wachumeqimeqi,
4732,鮮羽兵站前,Brightploom Post,
4733,資訊中心前,information center,
4734,真唯大道,True Vue,
4735,霓虹酒杯前,Neon Stein,
4736,阿卡狄亞協會前,Arcadion,
4737,解答所,Resolution,
4738,聯合商城,Nexus Arcade,
4739,居住區域,residential sector,
4740,九層檢查口（遺產之地方面）,scanning port nine (Heritage Found),
4741,古魯加加凱旋門（奧闊帕恰山方面）,Arch of the Dawn (Urqopacha),
4742,古魯加加凱旋門（克扎瑪烏卡濕地方面）,Arch of the Dawn (Kozama'uka),
4743,生息河岸（克扎瑪烏卡濕地方面）,Ihuykatumu (Kozama'uka),
4744,氣球起降所（亞克特爾樹海方面）,dirigible landing (Yak T'el),
4745,薩卡圖拉爾關門（夏勞尼荒野方面）,Xak Tural skygate (Shaaloani),
4746,乙太之光廣場,Solution Nine aetheryte plaza,
4747,9-11號居住棟,residential radius 9-11,
4748,地中天道秘密基地,Earthen Sky hideout,
4749,休息室,greenroom,
4750,航船甲板,main deck,
4751,深空天坑最深處,Skydeep Cenote inner chamber,
4752,吞沙巢穴,sandnest,
4753,畝鼠方塔,Tower of Mu,
4754,星芒市場,Starlight Stalls,
4755,臨時面試會場,Hall of the Unbound,
4756,恆彩農園,Gok Golma,
4757,幻境村,phantom village,
4758,航船甲板,main deck,
4759,休息室,break room,
4760,王座大殿,throne room,
4761,拉敏女王號,<hex:021A020203>Queen Lhaminn<hex:021A020103>,
4762,亞歷山德里亞王國遺址,Alexandria crater,
4763,本蒂尼貨運站,Bentini Depot,
4764,美麗的姑娘的家,maiden's home,
4765,特雷諾,Treno,
4766,無之領域,Unmaking,
4767,無之深淵,Nihil,
4768,廢棄墓地,Dire Deepcroft,
4769,,,
4770,,,
4771,,,
4772,,,
4773,,,
4774,,,
4775,,,
4776,,,
4777,,,
4778,,,
4779,,,
4780,,,
4781,,,
4782,,,
4783,,,
4784,,,
4785,,,
4786,,,
4787,,,
4788,,,
4789,,,
4790,,,
4791,,,
4792,,,
4793,,,
4794,,,
4795,,,
4796,,,
4797,,,
4798,,,
4799,,,
4800,,,
4801,,,
4802,,,
4803,,,
4804,,,
4805,,,
4806,,,
4807,,,
4808,,,
4809,,,
4810,,,
4811,,,
4812,,,
4813,,,
4814,,,
4815,,,
4816,,,
4817,,,
4818,,,
4819,,,
4820,,,
4821,,,
4822,,,
4823,,,
4824,,,
4825,,,
4826,,,
4827,,,
4828,,,
4829,,,
4830,,,
4831,,,
4832,,,
4833,,,
4834,,,
4835,,,
4836,,,
4837,,,
4838,,,
4839,,,
4840,,,
4841,,,
4842,,,
4843,,,
4844,,,
4845,,,
4846,,,
4847,,,
4848,,,
4849,,,
4850,,,
4851,,,
4852,,,
4853,,,
4854,,,
4855,,,
4856,,,
4857,,,
4858,,,
4859,,,
4860,,,
4861,,,
4862,,,
4863,,,
4864,,,
4865,,,
4866,,,
4867,,,
4868,,,
4869,,,
4870,,,
4871,,,
4872,,,
4873,,,
4874,,,
4875,,,
4876,,,
4877,,,
4878,,,
4879,,,
4880,,,
4881,,,
4882,,,
4883,,,
4884,,,
4885,,,
4886,,,
4887,,,
4888,,,
4889,,,
4890,,,
4891,,,
4892,,,
4893,,,
4894,,,
4895,,,
4896,,,
4897,,,
4898,,,
4899,,,
4900,生息河岸下游,downriver Ihuykatumu,
4901,生息河岸中游,midriver Ihuykatumu,
4902,公主的河船,Wuk Lamat's riverboat,
4903,樹叢之地,Koza'uyuy,
4904,黃葉礦洞,Richleaf tunnels,
4905,虹彩之地,Kozaligaka,
4906,海牛水池,punutiy pool,
4907,瞌睡怪的老窩,Drowsie's grotto,
4908,肺廣場,Breathcatch,
4909,先鋒營,Vanguard,
4910,外側區,outer ward,
4911,待命區,holding line,
4912,機庫區,storage facility,
4913,聯絡橋,crossbridge,
4914,本營區,Vanguard Command,
4915,大型機庫,central garage,
4916,保安檢查室,safety inspection chamber,
4917,前哨基地指揮室,Vanguard control room,
4918,仙人刺谷,Tender Valley,
